Unnamed: 0,Solvent 1,Solvent 2,q1,q2,r1,r2,x1,x2,T,ismisc
1521,methanol,acetone,1.432,2.336,1.4311,2.5735,0.320929182,0.306200116,300,1
1522,methanol,acetone,1.432,2.336,1.4311,2.5735,0.775245234,0.067956892,300,1
1523,methanol,acetone,1.432,2.336,1.4311,2.5735,0.04904503,0.474644043,300,1
1524,methanol,acetone,1.432,2.336,1.4311,2.5735,0.172116105,0.158489292,300,1
1525,methanol,acetone,1.432,2.336,1.4311,2.5735,0.432052401,0.421080165,300,1
1526,methanol,acetone,1.432,2.336,1.4311,2.5735,0.380809201,0.173249096,300,1
1527,methanol,acetone,1.432,2.336,1.4311,2.5735,0.314734801,0.647160312,300,1
1528,methanol,acetone,1.432,2.336,1.4311,2.5735,0.233522039,0.023104822,300,1
1529,methanol,acetone,1.432,2.336,1.4311,2.5735,0.409379474,0.536764953,300,1
1530,methanol,acetone,1.432,2.336,1.4311,2.5735,0.43713092,0.238454409,300,1
1531,methanol,acetone,1.432,2.336,1.4311,2.5735,0.183226919,0.484442213,300,1
1532,methanol,acetone,1.432,2.336,1.4311,2.5735,0.085591825,0.604175721,300,1
1533,methanol,acetone,1.432,2.336,1.4311,2.5735,0.379976326,0.273438519,300,1
1534,methanol,acetone,1.432,2.336,1.4311,2.5735,0.489890375,0.177570864,300,1
1535,methanol,acetone,1.432,2.336,1.4311,2.5735,0.234146132,0.434025398,300,1
1536,methanol,mibk,1.432,3.952,1.4311,4.5959,0.312851828,0.132230111,300,1
1537,methanol,mibk,1.432,3.952,1.4311,4.5959,0.362349325,0.564846079,300,1
1538,methanol,mibk,1.432,3.952,1.4311,4.5959,0.507916019,0.181389894,300,1
1539,methanol,mibk,1.432,3.952,1.4311,4.5959,0.044825608,0.656055625,300,1
1540,methanol,mibk,1.432,3.952,1.4311,4.5959,0.25561356,0.554332205,300,1
1541,methanol,mibk,1.432,3.952,1.4311,4.5959,0.350882493,0.227471137,300,1
1542,methanol,mibk,1.432,3.952,1.4311,4.5959,0.611000354,0.021937472,300,1
1543,methanol,mibk,1.432,3.952,1.4311,4.5959,0.149108466,0.504722085,300,1
1544,methanol,mibk,1.432,3.952,1.4311,4.5959,0.292899214,0.275817724,300,1
1545,methanol,mibk,1.432,3.952,1.4311,4.5959,0.317623136,0.317146635,300,1
1546,methanol,mibk,1.432,3.952,1.4311,4.5959,0.695066809,0.108951135,300,1
1547,methanol,mibk,1.432,3.952,1.4311,4.5959,0.075861109,0.42353385,300,1
1548,methanol,mibk,1.432,3.952,1.4311,4.5959,0.139841909,0.113465249,300,1
1549,methanol,mibk,1.432,3.952,1.4311,4.5959,0.423791964,0.440927144,300,1
1550,methanol,mibk,1.432,3.952,1.4311,4.5959,0.323235391,0.261605464,300,1
1551,methanol,mibk,1.432,3.952,1.4311,4.5959,0.421918963,0.567294781,300,1
1552,methanol,mibk,1.432,3.952,1.4311,4.5959,0.255741172,0.286620613,300,1
1553,methanol,mibk,1.432,3.952,1.4311,4.5959,0.343004454,0.363351235,300,1
1554,methanol,mibk,1.432,3.952,1.4311,4.5959,0.455115947,0.053236509,300,1
1555,methanol,mibk,1.432,3.952,1.4311,4.5959,0.056166068,0.788309605,300,1
1556,methanol,mibk,1.432,3.952,1.4311,4.5959,0.272283873,0.286110904,300,1
1557,methanol,mibk,1.432,3.952,1.4311,4.5959,0.393539151,0.351736647,300,1
1558,methanol,mibk,1.432,3.952,1.4311,4.5959,0.693306118,0.270384666,300,1
1559,methanol,mibk,1.432,3.952,1.4311,4.5959,0.195448361,0.373102284,300,1
1560,methanol,mibk,1.432,3.952,1.4311,4.5959,0.706759672,0.081874151,300,1
1561,methanol,mibk,1.432,3.952,1.4311,4.5959,0.294134341,0.358132778,300,1
1562,methanol,mibk,1.432,3.952,1.4311,4.5959,0.522370914,0.250614587,300,1
1563,methanol,mibk,1.432,3.952,1.4311,4.5959,0.165621049,0.409930707,300,1
1564,methanol,mibk,1.432,3.952,1.4311,4.5959,0.015568025,0.269928082,300,1
1565,methanol,mibk,1.432,3.952,1.4311,4.5959,0.50863884,0.392894984,300,1
1566,methanol,mibk,1.432,3.952,1.4311,4.5959,0.36714335,0.165592714,300,1
1567,methanol,mibk,1.432,3.952,1.4311,4.5959,0.269082103,0.50054514,300,1
1568,methanol,mibk,1.432,3.952,1.4311,4.5959,0.433604299,0.343217666,300,1
1569,methanol,mibk,1.432,3.952,1.4311,4.5959,0.232702999,0.321968797,300,1
1570,methanol,mibk,1.432,3.952,1.4311,4.5959,0.594264644,0.125701947,300,1
1571,methanol,mibk,1.432,3.952,1.4311,4.5959,0.00908402,0.535105874,300,1
1572,methanol,mibk,1.432,3.952,1.4311,4.5959,0.230261268,0.005406754,300,1
1573,methanol,mibk,1.432,3.952,1.4311,4.5959,0.453818053,0.535041089,300,1
1574,methanol,mibk,1.432,3.952,1.4311,4.5959,0.444641131,0.252423844,300,1
1575,methanol,mibk,1.432,3.952,1.4311,4.5959,0.262987064,0.474624541,300,1
1576,methanol,mibk,1.432,3.952,1.4311,4.5959,0.327752233,0.13005066,300,1
1577,methanol,mibk,1.432,3.952,1.4311,4.5959,0.371127997,0.444624821,300,1
1578,methanol,mibk,1.432,3.952,1.4311,4.5959,0.437146542,0.150810378,300,1
1579,methanol,mibk,1.432,3.952,1.4311,4.5959,0.18785458,0.697390456,300,1
1580,methanol,mibk,1.432,3.952,1.4311,4.5959,0.089937504,0.47808199,300,1
1581,methanol,mibk,1.432,3.952,1.4311,4.5959,0.415453198,0.274660087,300,1
1582,methanol,mibk,1.432,3.952,1.4311,4.5959,0.730411743,0.095775023,300,1
1583,methanol,mibk,1.432,3.952,1.4311,4.5959,0.167711842,0.433543966,300,1
1584,methanol,mibk,1.432,3.952,1.4311,4.5959,0.463290433,0.121425487,300,1
1585,methanol,mibk,1.432,3.952,1.4311,4.5959,0.286266444,0.441094954,300,1
1586,methanol,mibk,1.432,3.952,1.4311,4.5959,0.631076852,0.321644936,300,1
1587,methanol,mibk,1.432,3.952,1.4311,4.5959,0.075203918,0.382725049,300,1
1588,methanol,mibk,1.432,3.952,1.4311,4.5959,0.130160473,0.243612438,300,1
1589,methanol,mibk,1.432,3.952,1.4311,4.5959,0.435462233,0.355758316,300,1
1590,methanol,mibk,1.432,3.952,1.4311,4.5959,0.375651662,0.096764911,300,1
1591,methanol,mibk,1.432,3.952,1.4311,4.5959,0.269161622,0.604852105,300,1
1592,methanol,mibk,1.432,3.952,1.4311,4.5959,0.15816016,0.239420349,300,1
1593,methanol,mibk,1.432,3.952,1.4311,4.5959,0.484797177,0.368283507,300,1
1594,methanol,mibk,1.432,3.952,1.4311,4.5959,0.49981574,0.036519647,300,1
1595,methanol,mibk,1.432,3.952,1.4311,4.5959,0.135921707,0.565392192,300,1
1596,methanol,mibk,1.432,3.952,1.4311,4.5959,0.12912846,0.694743764,300,1
1597,methanol,mibk,1.432,3.952,1.4311,4.5959,0.380579011,0.321932015,300,1
1598,methanol,mibk,1.432,3.952,1.4311,4.5959,0.48408196,0.285266663,300,1
1599,methanol,mibk,1.432,3.952,1.4311,4.5959,0.280235273,0.413835183,300,1
1600,methanol,mibk,1.432,3.952,1.4311,4.5959,0.403248112,0.34164638,300,1
1601,methanol,mibk,1.432,3.952,1.4311,4.5959,0.344006411,0.328722286,300,1
1602,methanol,mibk,1.432,3.952,1.4311,4.5959,0.983900922,0.014532282,300,1
1603,methanol,mibk,1.432,3.952,1.4311,4.5959,0.01831511,0.530917169,300,1
1604,methanol,mibk,1.432,3.952,1.4311,4.5959,0.179841803,0.183777946,300,1
1605,methanol,mibk,1.432,3.952,1.4311,4.5959,0.36599933,0.410889997,300,1
1606,methanol,mibk,1.432,3.952,1.4311,4.5959,0.352899377,0.178871561,300,1
1607,methanol,mibk,1.432,3.952,1.4311,4.5959,0.216344663,0.591244594,300,1
1608,methanol,mibk,1.432,3.952,1.4311,4.5959,0.248712055,0.05258956,300,1
1609,methanol,mibk,1.432,3.952,1.4311,4.5959,0.356974679,0.555666373,300,1
1610,methanol,mibk,1.432,3.952,1.4311,4.5959,0.427453995,0.246000058,300,1
1611,methanol,mibk,1.432,3.952,1.4311,4.5959,0.114019233,0.522298305,300,1
1612,methanol,mibk,1.432,3.952,1.4311,4.5959,0.211682845,0.571056738,300,1
1613,methanol,mibk,1.432,3.952,1.4311,4.5959,0.384282097,0.267525072,300,1
1614,methanol,mibk,1.432,3.952,1.4311,4.5959,0.576274372,0.132280538,300,1
1615,methanol,mibk,1.432,3.952,1.4311,4.5959,0.229088288,0.437068333,300,1
1616,methanol,mibk,1.432,3.952,1.4311,4.5959,0.524929854,0.236072925,300,1
1617,methanol,mibk,1.432,3.952,1.4311,4.5959,0.260446059,0.342165244,300,1
1618,methanol,mibk,1.432,3.952,1.4311,4.5959,0.580571578,0.16723891,300,1
1619,methanol,mibk,1.432,3.952,1.4311,4.5959,0.060594783,0.476159857,300,1
1620,methanol,mibk,1.432,3.952,1.4311,4.5959,0.106037483,0.307390741,300,1
1621,methanol,mibk,1.432,3.952,1.4311,4.5959,0.558461589,0.386450626,300,1
1622,methanol,mibk,1.432,3.952,1.4311,4.5959,0.491593852,0.088495847,300,1
1623,methanol,mibk,1.432,3.952,1.4311,4.5959,0.216785847,0.569824607,300,1
1624,methanol,mibk,1.432,3.952,1.4311,4.5959,0.244806253,0.277517834,300,1
1625,methanol,mibk,1.432,3.952,1.4311,4.5959,0.424707327,0.422127684,300,1
1626,methanol,mibk,1.432,3.952,1.4311,4.5959,0.447333652,0.127170697,300,1
1627,methanol,mibk,1.432,3.952,1.4311,4.5959,0.214443852,0.745184807,300,1
1628,methanol,mibk,1.432,3.952,1.4311,4.5959,0.003668384,0.092126693,300,1
1629,methanol,mibk,1.432,3.952,1.4311,4.5959,0.37666853,0.344854375,300,1
1630,methanol,mibk,1.432,3.952,1.4311,4.5959,0.459677239,0.363141742,300,1
1631,methanol,mibk,1.432,3.952,1.4311,4.5959,0.230090896,0.276843117,300,1
1632,methanol,mibk,1.432,3.952,1.4311,4.5959,0.403277528,0.016936612,300,1
1633,methanol,mibk,1.432,3.952,1.4311,4.5959,0.278541771,0.488766926,300,1
1634,methanol,mibk,1.432,3.952,1.4311,4.5959,0.411185382,0.188122536,300,1
1635,methanol,mibk,1.432,3.952,1.4311,4.5959,0.044898933,0.761229614,300,1
1636,methanol,mibk,1.432,3.952,1.4311,4.5959,0.246540611,0.388154352,300,1
1637,methanol,mibk,1.432,3.952,1.4311,4.5959,0.375826677,0.336268193,300,1
1638,methanol,mibk,1.432,3.952,1.4311,4.5959,0.714491661,0.192019606,300,1
1639,methanol,mibk,1.432,3.952,1.4311,4.5959,0.154583702,0.432618586,300,1
1640,methanol,mibk,1.432,3.952,1.4311,4.5959,0.411608522,0.560273639,300,1
1641,methanol,mibk,1.432,3.952,1.4311,4.5959,0.331471576,0.278062675,300,1
1642,methanol,mibk,1.432,3.952,1.4311,4.5959,0.694155231,0.072728955,300,1
1643,methanol,mibk,1.432,3.952,1.4311,4.5959,0.109797152,0.586875134,300,1
1644,methanol,mibk,1.432,3.952,1.4311,4.5959,0.062536246,0.119302549,300,1
1645,methanol,mibk,1.432,3.952,1.4311,4.5959,0.45807222,0.413894258,300,1
1646,methanol,mibk,1.432,3.952,1.4311,4.5959,0.355733411,0.181961868,300,1
1647,methanol,mibk,1.432,3.952,1.4311,4.5959,0.268699566,0.433367745,300,1
1648,methanol,mibk,1.432,3.952,1.4311,4.5959,0.290699736,0.185429226,300,1
1649,methanol,mibk,1.432,3.952,1.4311,4.5959,0.451748493,0.507921115,300,1
1650,methanol,mibk,1.432,3.952,1.4311,4.5959,0.563856888,0.106995863,300,1
1651,methanol,mibk,1.432,3.952,1.4311,4.5959,0.090708462,0.675186655,300,1
1652,methanol,mibk,1.432,3.952,1.4311,4.5959,0.337703577,0.218597573,300,1
1653,methanol,mibk,1.432,3.952,1.4311,4.5959,0.295717984,0.345101185,300,1
1654,methanol,mibk,1.432,3.952,1.4311,4.5959,0.40955064,0.286935959,300,1
1655,methanol,mibk,1.432,3.952,1.4311,4.5959,0.198946344,0.379430888,300,1
1656,methanol,mibk,1.432,3.952,1.4311,4.5959,0.300575257,0.268428267,300,1
1657,methanol,mibk,1.432,3.952,1.4311,4.5959,0.313283809,0.376590493,300,1
1658,methanol,mibk,1.432,3.952,1.4311,4.5959,0.607513289,0.261345252,300,1
1659,methanol,mibk,1.432,3.952,1.4311,4.5959,0.110229845,0.402885062,300,1
1660,methanol,mibk,1.432,3.952,1.4311,4.5959,0.058453623,0.369650074,300,1
1661,methanol,mibk,1.432,3.952,1.4311,4.5959,0.515558441,0.291118786,300,1
1662,methanol,mibk,1.432,3.952,1.4311,4.5959,0.382244073,0.031598564,300,1
1663,methanol,mibk,1.432,3.952,1.4311,4.5959,0.330708891,0.616409913,300,1
1664,methanol,mibk,1.432,3.952,1.4311,4.5959,0.355032675,0.225874946,300,1
1665,methanol,mibk,1.432,3.952,1.4311,4.5959,0.358111613,0.410759982,300,1
1666,methanol,mibk,1.432,3.952,1.4311,4.5959,0.487036796,0.077823828,300,1
1667,methanol,mibk,1.432,3.952,1.4311,4.5959,0.062689689,0.850137538,300,1
1668,methanol,mibk,1.432,3.952,1.4311,4.5959,0.302279016,0.110418389,300,1
1669,methanol,mibk,1.432,3.952,1.4311,4.5959,0.316890741,0.410999964,300,1
1670,methanol,mibk,1.432,3.952,1.4311,4.5959,0.516733529,0.351000607,300,1
1671,methanol,mibk,1.432,3.952,1.4311,4.5959,0.158428958,0.330553503,300,1
1672,methanol,mibk,1.432,3.952,1.4311,4.5959,0.441336932,0.286078479,300,1
1673,methanol,mibk,1.432,3.952,1.4311,4.5959,0.261077565,0.343388453,300,1
1674,methanol,mibk,1.432,3.952,1.4311,4.5959,0.484656729,0.22317697,300,1
1675,methanol,mibk,1.432,3.952,1.4311,4.5959,0.095313392,0.446475252,300,1
1676,methanol,mibk,1.432,3.952,1.4311,4.5959,0.084375099,0.326387536,300,1
1677,methanol,mibk,1.432,3.952,1.4311,4.5959,0.618739652,0.35354338,300,1
1678,methanol,mibk,1.432,3.952,1.4311,4.5959,0.516117615,0.002913573,300,1
1679,methanol,mibk,1.432,3.952,1.4311,4.5959,0.26655796,0.570016949,300,1
1680,methanol,mibk,1.432,3.952,1.4311,4.5959,0.286842798,0.043410727,300,1
1681,methanol,mibk,1.432,3.952,1.4311,4.5959,0.339449727,0.527956738,300,1
1682,methanol,mibk,1.432,3.952,1.4311,4.5959,0.441226319,0.195947426,300,1
1683,methanol,mibk,1.432,3.952,1.4311,4.5959,0.069997281,0.498616954,300,1
1684,methanol,mibk,1.432,3.952,1.4311,4.5959,0.362755796,0.627426078,300,1
1685,methanol,mibk,1.432,3.952,1.4311,4.5959,0.355259373,0.310974865,300,1
1686,methanol,mibk,1.432,3.952,1.4311,4.5959,0.553858124,0.189014675,300,1
1687,methanol,mibk,1.432,3.952,1.4311,4.5959,0.205191287,0.491507888,300,1
1688,methanol,mibk,1.432,3.952,1.4311,4.5959,0.282847032,0.426836968,300,1
1689,methanol,mibk,1.432,3.952,1.4311,4.5959,0.373930625,0.312324686,300,1
1690,methanol,mibk,1.432,3.952,1.4311,4.5959,0.771696609,0.111367832,300,1
1691,methanol,mibk,1.432,3.952,1.4311,4.5959,0.116359067,0.468136842,300,1
1692,methanol,mibk,1.432,3.952,1.4311,4.5959,0.029993097,0.19441532,300,1
1693,methanol,mibk,1.432,3.952,1.4311,4.5959,0.443053396,0.364661061,300,1
1694,methanol,mibk,1.432,3.952,1.4311,4.5959,0.304463129,0.152775825,300,1
1695,methanol,mibk,1.432,3.952,1.4311,4.5959,0.348775687,0.534028954,300,1
1696,methanol,mibk,1.432,3.952,1.4311,4.5959,0.429536076,0.119259914,300,1
1697,methanol,mibk,1.432,3.952,1.4311,4.5959,0.255895455,0.399738074,300,1
1698,methanol,mibk,1.432,3.952,1.4311,4.5959,0.658501175,0.199710915,300,1
1699,methanol,mibk,1.432,3.952,1.4311,4.5959,0.00246463,0.394937088,300,1
1700,methanol,mibk,1.432,3.952,1.4311,4.5959,0.186614572,0.392417247,300,1
1701,methanol,mibk,1.432,3.952,1.4311,4.5959,0.487788904,0.352977834,300,1
1702,methanol,mibk,1.432,3.952,1.4311,4.5959,0.463666037,0.053194239,300,1
1703,methanol,mibk,1.432,3.952,1.4311,4.5959,0.2167435,0.745728418,300,1
1704,methanol,mibk,1.432,3.952,1.4311,4.5959,0.234200375,0.223156122,300,1
1705,methanol,mibk,1.432,3.952,1.4311,4.5959,0.460174335,0.488931391,300,1
1706,methanol,mibk,1.432,3.952,1.4311,4.5959,0.526138651,0.119383012,300,1
1707,methanol,mibk,1.432,3.952,1.4311,4.5959,0.116939513,0.625202541,300,1
1708,methanol,mibk,1.432,3.952,1.4311,4.5959,0.28594051,0.108698587,300,1
1709,methanol,mibk,1.432,3.952,1.4311,4.5959,0.329556397,0.341766141,300,1
1710,methanol,mibk,1.432,3.952,1.4311,4.5959,0.415926328,0.302668319,300,1
1711,methanol,mibk,1.432,3.952,1.4311,4.5959,0.241829377,0.321280003,300,1
1712,methanol,mibk,1.432,3.952,1.4311,4.5959,0.456940887,0.433315113,300,1
1713,methanol,mibk,1.432,3.952,1.4311,4.5959,0.307732178,0.279648363,300,1
1714,methanol,mibk,1.432,3.952,1.4311,4.5959,0.708762348,0.026190689,300,1
1715,methanol,mibk,1.432,3.952,1.4311,4.5959,0.069235522,0.552720959,300,1
1716,methanol,mibk,1.432,3.952,1.4311,4.5959,0.101352629,0.187678822,300,1
1717,methanol,mibk,1.432,3.952,1.4311,4.5959,0.471423082,0.45694614,300,1
1718,methanol,mibk,1.432,3.952,1.4311,4.5959,0.393276285,0.210348979,300,1
1719,methanol,mibk,1.432,3.952,1.4311,4.5959,0.224578406,0.487985019,300,1
1720,methanol,mibk,1.432,3.952,1.4311,4.5959,0.232214598,0.096136371,300,1
1721,methanol,mibk,1.432,3.952,1.4311,4.5959,0.336567101,0.456492057,300,1
1722,methanol,mibk,1.432,3.952,1.4311,4.5959,0.352407464,0.204790506,300,1
1723,methanol,mibk,1.432,3.952,1.4311,4.5959,0.191079953,0.578401576,300,1
1724,methanol,mibk,1.432,3.952,1.4311,4.5959,0.063306853,0.454371137,300,1
1725,methanol,mibk,1.432,3.952,1.4311,4.5959,0.460445271,0.303598656,300,1
1726,methanol,mibk,1.432,3.952,1.4311,4.5959,0.716391306,0.245594267,300,1
1727,methanol,mibk,1.432,3.952,1.4311,4.5959,0.238261216,0.370405924,300,1
1728,methanol,mibk,1.432,3.952,1.4311,4.5959,0.800217975,0.148697475,300,1
1729,methanol,mibk,1.432,3.952,1.4311,4.5959,0.234448028,0.430267729,300,1
1730,methanol,mibk,1.432,3.952,1.4311,4.5959,0.563392718,0.27903857,300,1
1731,methanol,mibk,1.432,3.952,1.4311,4.5959,0.035577014,0.489238306,300,1
1732,methanol,mibk,1.432,3.952,1.4311,4.5959,0.145642999,0.190872334,300,1
1733,methanol,mibk,1.432,3.952,1.4311,4.5959,0.473805267,0.404430316,300,1
1734,methanol,mibk,1.432,3.952,1.4311,4.5959,0.457219647,0.085612711,300,1
1735,methanol,mibk,1.432,3.952,1.4311,4.5959,0.168381847,0.515600929,300,1
1736,methanol,mibk,1.432,3.952,1.4311,4.5959,0.234892996,0.300821978,300,1
1737,methanol,mibk,1.432,3.952,1.4311,4.5959,0.413303511,0.335880452,300,1
1738,methanol,mibk,1.432,3.952,1.4311,4.5959,0.474794688,0.012177112,300,1
1739,methanol,mibk,1.432,3.952,1.4311,4.5959,0.109215009,0.738580959,300,1
1740,methanol,mibk,1.432,3.952,1.4311,4.5959,0.189400818,0.28453019,300,1
1741,methanol,mibk,1.432,3.952,1.4311,4.5959,0.388699824,0.368163097,300,1
1742,methanol,mibk,1.432,3.952,1.4311,4.5959,0.582272527,0.334715942,300,1
1743,methanol,mibk,1.432,3.952,1.4311,4.5959,0.21016118,0.35820366,300,1
1744,methanol,mibk,1.432,3.952,1.4311,4.5959,0.342483193,0.292263236,300,1
1745,methanol,mibk,1.432,3.952,1.4311,4.5959,0.302527307,0.372918316,300,1
1746,methanol,mibk,1.432,3.952,1.4311,4.5959,0.693177356,0.195211035,300,1
1747,methanol,mibk,1.432,3.952,1.4311,4.5959,0.049285971,0.445128891,300,1
1748,methanol,mibk,1.432,3.952,1.4311,4.5959,0.207576417,0.048897311,300,1
1749,methanol,mibk,1.432,3.952,1.4311,4.5959,0.41228321,0.432178171,300,1
1750,methanol,mibk,1.432,3.952,1.4311,4.5959,0.350497772,0.200590564,300,1
1751,methanol,mibk,1.432,3.952,1.4311,4.5959,0.35634635,0.532315711,300,1
1752,methanol,mibk,1.432,3.952,1.4311,4.5959,0.233313251,0.141436662,300,1
1753,methanol,mibk,1.432,3.952,1.4311,4.5959,0.491208278,0.498646408,300,1
1754,methanol,mibk,1.432,3.952,1.4311,4.5959,0.493987816,0.174089863,300,1
1755,methanol,mibk,1.432,3.952,1.4311,4.5959,0.204147952,0.547490315,300,1
1756,methanol,mibk,1.432,3.952,1.4311,4.5959,0.012750554,0.653721801,300,1
1757,methanol,mibk,1.432,3.952,1.4311,4.5959,0.379532265,0.246872314,300,1
1758,methanol,mibk,1.432,3.952,1.4311,4.5959,0.477793273,0.08898231,300,1
1759,methanol,mibk,1.432,3.952,1.4311,4.5959,0.214111331,0.442792666,300,1
1760,methanol,mibk,1.432,3.952,1.4311,4.5959,0.245923286,0.263825137,300,1
1761,methanol,mibk,1.432,3.952,1.4311,4.5959,0.412198889,0.460192682,300,1
1762,methanol,mibk,1.432,3.952,1.4311,4.5959,0.56118874,0.037974874,300,1
1763,methanol,mibk,1.432,3.952,1.4311,4.5959,0.015169337,0.6995456,300,1
1764,methanol,mibk,1.432,3.952,1.4311,4.5959,0.516081558,0.336334244,300,1
1765,methanol,mibk,1.432,3.952,1.4311,4.5959,0.330227005,0.320195587,300,1
1766,methanol,mibk,1.432,3.952,1.4311,4.5959,0.516202979,0.220150549,300,1
1767,methanol,mibk,1.432,3.952,1.4311,4.5959,0.197467064,0.419371615,300,1
1768,methanol,mibk,1.432,3.952,1.4311,4.5959,0.571033242,0.015475926,300,1
1769,methanol,mibk,1.432,3.952,1.4311,4.5959,0.317306112,0.432486859,300,1
1770,methanol,mibk,1.432,3.952,1.4311,4.5959,0.650088901,0.3080201,300,1
1771,methanol,mibk,1.432,3.952,1.4311,4.5959,0.12145642,0.354875065,300,1
1772,methanol,mibk,1.432,3.952,1.4311,4.5959,0.055348424,0.322647202,300,1
1773,methanol,mibk,1.432,3.952,1.4311,4.5959,0.436542887,0.333782455,300,1
1774,methanol,mibk,1.432,3.952,1.4311,4.5959,0.322492812,0.121004269,300,1
1775,methanol,mibk,1.432,3.952,1.4311,4.5959,0.268627193,0.582952606,300,1
1776,methanol,mibk,1.432,3.952,1.4311,4.5959,0.367640194,0.192016543,300,1
1777,methanol,mibk,1.432,3.952,1.4311,4.5959,0.348606863,0.481097439,300,1
1778,methanol,mibk,1.432,3.952,1.4311,4.5959,0.452309319,0.155445416,300,1
1779,methanol,mibk,1.432,3.952,1.4311,4.5959,0.111391042,0.862436107,300,1
1780,methanol,mibk,1.432,3.952,1.4311,4.5959,0.145250232,0.404955405,300,1
1781,methanol,mibk,1.432,3.952,1.4311,4.5959,0.396099874,0.25866162,300,1
1782,methanol,mibk,1.432,3.952,1.4311,4.5959,0.695463581,0.054005321,300,1
1783,methanol,mibk,1.432,3.952,1.4311,4.5959,0.147604854,0.406148892,300,1
1784,methanol,mibk,1.432,3.952,1.4311,4.5959,0.41217841,0.383970165,300,1
1785,methanol,mibk,1.432,3.952,1.4311,4.5959,0.305491599,0.29637029,300,1
1786,methanol,mibk,1.432,3.952,1.4311,4.5959,0.567452485,0.121408324,300,1
1787,methanol,mibk,1.432,3.952,1.4311,4.5959,0.116992922,0.481275626,300,1
1788,methanol,mibk,1.432,3.952,1.4311,4.5959,0.054203638,0.122344591,300,1
1789,methanol,mibk,1.432,3.952,1.4311,4.5959,0.48239312,0.46459496,300,1
1790,methanol,mibk,1.432,3.952,1.4311,4.5959,0.34043248,0.279014425,300,1
1791,methanol,mibk,1.432,3.952,1.4311,4.5959,0.338471706,0.424178055,300,1
